1121 2999 1216 1091 12310
1122 2998 1229 1094 12312
1123 2999 1236 1108 12312
1124 2998 1248 1116 12312
1125 2999 1264 1122 12317
1126 2996 1275 1136 12322
1127 2999 1289 1143 12329
1128 2999 1289 1144 12341
1129 2999 1305 1155 12344
1130 2996 1314 1170 12348
1131 2997 1320 1178 12351
1132 2999 1328 1189 12355
1133 2999 1343 1193 12359
1134 2998 1347 1200 12369
1135 3000 1349 1210 12382
1136 2999 1370 1221 12384
1137 2999 1375 1228 12390
1138 2999 1387 1234 12395
1139 3000 1411 1248 12398
1140 2999 1427 1267 12399
1141 2998 1445 1276 12400
1142 2999 1463 1294 12400
1143 2999 1480 1302 12404
1144 2999 1495 1312 12404
1145 2998 1505 1322 12406
1146 2999 1526 1329 12411
1147 2999 1544 1336 12411
1149 2998 1557 1359 12412
1150 2999 1570 1374 12416
1151 2998 1579 1375 12424
1152 2999 1593 1381 12426
1153 2996 1597 1397 12431
1154 2995 1600 1423 12438
1155 2997 1601 1434 12450
1156 2999 1616 1449 12453
1157 2999 1629 1454 12460
1158 2999 1630 1468 12470
1159 2999 1643 1467 12473
1160 2999 1647 1468 12486
1161 2998 1650 1493 12497
1162 2999 1652 1500 12501
1163 2998 1652 1505 12509
1164 2999 1650 1507 12514
1165 2999 1666 1528 12515
1166 2998 1681 1549 12521
1167 2996 1699 1559 12529
1168 2999 1712 1576 12535
1169 2999 1722 1584 12542
1170 3000 1741 1607 12542
1171 2994 1745 1603 12552
1172 2998 1751 1598 12563
1173 2999 1761 1594 12573
1174 2999 1777 1592 12580
1175 2997 1780 1598 12590
1176 2999 1791 1600 12599
1177 2999 1801 1607 12610
1178 2999 1815 1619 12613
1179 2999 1827 1631 12615
1180 2999 1837 1653 12621
1181 2999 1844 1645 12630
1182 2998 1861 1652 12641
1183 2999 1871 1662 12648
1184 2998 1881 1660 12664
1185 2996 1891 1667 12669
1186 2999 1907 1687 12675
1187 2999 1917 1695 12683
1188 2999 1935 1702 12688
1189 2998 1946 1693 12699
1190 2999 1938 1687 12713
1191 2999 1946 1696 12714
1192 2999 1946 1695 12725
1193 2999 1944 1707 12727
1194 2998 1951 1735 12731
1195 2997 1953 1744 12738
1197 2997 1958 1746 12744
1198 2999 1970 1774 12751
1199 2999 1979 1826 12759
1200 2999 1995 1846 12765
1201 2998 2009 1854 12778
1202 2998 2014 1862 12792
1203 2998 2020 1859 12801
1204 2999 2029 1865 12808
1205 2999 2027 1862 12817
1206 3000 2028 1865 12833
1207 2996 2033 1867 12847
1208 2998 2017 1861 12862
1209 2998 2011 1867 12871
1210 2998 1998 1865 12888
1211 2998 2007 1877 12897
1212 2999 2027 1882 12899
1213 2999 2052 1895 12903
1214 2996 2071 1901 12916
1215 2997 2071 1901 12940
1216 2998 2064 1906 12960
1217 2997 2051 1895 12982
1218 2998 2048 1890 12993
1219 2997 2044 1881 13006
1220 2998 2036 1874 13020
1221 3000 2047 1878 13026
1222 2999 2046 1892 13029
1223 2998 2051 1895 13041
1224 2996 2047 1901 13056
1225 2994 2048 1921 13067
1226 2991 2048 1913 13086
1227 2990 2025 1913 13114
1228 3000 2032 1914 13122
1229 2997 2032 1916 13130
1230 2998 2033 1917 13140
1231 2998 2048 1924 13147
1232 2997 2043 1912 13168
1233 2998 2045 1917 13178
1234 2998 2037 1915 13195
1235 2997 2031 1911 13209
1236 2998 2041 1921 13215
1237 2998 2025 1906 13237
1238 2997 2015 1900 13256
1239 2995 2001 1888 13282
1240 2998 1988 1884 13301
1241 2997 1978 1885 13319
1242 2998 1962 1880 13341
1243 2998 1938 1865 13366
1244 2994 1919 1855 13392
1245 2997 1907 1846 13415
1246 2998 1878 1823 13450
1247 2999 1852 1801 13483
1248 2999 1835 1782 13507
1249 2999 1822 1764 13533
1250 2999 1808 1740 13561
1251 2997 1781 1709 13595
1252 2996 1766 1691 13619
1253 2998 1752 1676 13644
1255 2999 1746 1668 13662
1256 2999 1730 1645 13689
1257 2983 1709 1619 13720
1258 3000 1683 1595 13751
1259 2999 1660 1579 13778
1260 2998 1649 1576 13794
1261 2998 1632 1565 13816
1262 2996 1600 1537 13852
1263 2998 1589 1521 13877
1264 2997 1561 1503 13914
1265 2997 1533 1476 13952
1266 2997 1524 1452 13983
1267 2999 1507 1426 14015
1268 2996 1500 1403 14042
1269 2999 1487 1387 14065
1270 2999 1476 1364 14093
1271 2997 1463 1345 14122
1272 2999 1428 1315 14160
1273 2996 1417 1303 14176
1274 2998 1402 1295 14198
1275 2999 1402 1298 14203
1276 2998 1392 1290 14220
1277 3000 1370 1274 14253
1278 2993 1386 1287 14269
1279 2996 1378 1274 14304
1280 2997 1364 1246 14338
1281 2999 1346 1227 14363
1282 2999 1333 1213 14385
1283 2999 1330 1206 14399
1284 2995 1325 1197 14412
1285 2999 1322 1196 14422
1286 2999 1319 1190 14436
1287 2999 1319 1208 14436
1288 2997 1301 1211 14461
1289 2998 1288 1205 14490
1290 2999 1304 1204 14505
1291 2999 1298 1194 14522
1293 2999 1298 1211 14522
1294 2998 1289 1214 14532
1295 2996 1277 1203 14551
1296 2999 1260 1178 14580
1297 2995 1236 1157 14615
1298 2999 1210 1132 14649
1299 2996 1193 1117 14670
1300 2997 1169 1077 14713
1301 2999 1163 1074 14732
1302 2998 1165 1076 14744
1303 2999 1166 1082 14744
1304 2998 1171 1076 14761
1305 2997 1169 1072 14775
1306 2996 1163 1064 14795
1307 2997 1172 1067 14802
1308 2995 1174 1064 14819
1309 2999 1170 1058 14836
1310 2998 1170 1064 14836
1311 2999 1168 1060 14851
1312 2999 1156 1051 14872
1313 2997 1146 1036 14894
1314 2998 1144 1022 14924
1315 2997 1148 1013 14947
1316 2997 1169 1016 14958
1317 2998 1178 1010 14975
1318 2997 1164 997 14995
1319 2996 1162 991 15013
1320 2998 1163 985 15026
1321 2998 1157 979 15039
1322 2999 1154 970 15056
1323 2999 1146 966 15074
1324 2999 1146 991 15087
1325 2997 1151 1011 15099
1326 2998 1153 1015 15117
1327 3000 1151 1023 15132
1328 2997 1157 1021 15145
1329 2998 1158 1021 15162
1331 2998 1162 1022 15175
1332 2998 1158 1018 15186
1333 2996 1167 1020 15201
1334 2999 1167 1014 15215
1335 2998 1180 1022 15221
1336 2999 1186 1026 15232
1337 2997 1183 1021 15249
1338 2997 1189 1019 15271
1339 2999 1188 1042 15272
1340 2999 1192 1054 15278
1341 2999 1201 1053 15286
1342 2996 1206 1078 15294
1343 2996 1212 1071 15314
1344 2999 1237 1086 15319
1345 2998 1261 1101 15325
1346 3000 1286 1101 15329
1347 2999 1306 1112 15336
1348 2999 1316 1121 15340
1349 2999 1326 1123 15343
1350 2998 1357 1125 15346
1351 2997 1373 1134 15354
1352 2995 1382 1133 15365
1353 2998 1392 1143 15368
1354 2998 1407 1156 15372
1355 2996 1414 1171 15377
1356 2999 1427 1188 15383
1357 2996 1444 1209 15389
1358 2999 1461 1206 15394
1359 2999 1464 1212 15400
1360 2996 1467 1207 15410
1361 2999 1474 1215 15415
1362 2999 1474 1222 15415
1363 2999 1474 1235 15415
1364 2999 1474 1280 15416
1365 2999 1501 1324 15424
1366 2997 1517 1337 15435
1367 2999 1533 1351 15447
1368 2999 1553 1369 15456
1369 2999 1568 1385 15460
1370 2999 1591 1401 15466
1371 3000 1610 1410 15469
1372 2997 1626 1410 15477
1373 2998 1635 1415 15482
1375 3000 1644 1412 15486
1376 2999 1655 1420 15488
1377 2997 1662 1426 15493
1378 2999 1669 1428 15501
1379 2999 1695 1439 15508
1380 3000 1711 1439 15519
1381 2998 1719 1448 15528
1382 2997 1725 1457 15540
1383 2998 1731 1472 15549
1384 2998 1729 1488 15558
1385 2998 1728 1505 15568
1386 2995 1728 1505 15580
1387 2999 1719 1499 15593
1388 2999 1723 1530 15599
1389 2996 1729 1531 15610
1390 2997 1739 1534 15618
1391 2999 1763 1559 15621
1392 2998 1778 1575 15628
1393 2998 1787 1595 15634
1394 2999 1797 1592 15643
1395 2998 1804 1625 15655
1396 2999 1797 1619 15674
1397 2993 1777 1607 15696
1398 2997 1778 1606 15706
1399 2998 1785 1609 15716
1400 2998 1787 1603 15726
1401 2999 1795 1630 15736
1402 3000 1805 1649 15743
1403 2999 1789 1666 15765
1404 2998 1787 1674 15778
1405 2999 1791 1681 15783
1406 3000 1812 1689 15787
1407 2999 1826 1690 15794
1408 2998 1837 1689 15803
1409 2998 1850 1689 15815
1410 2997 1879 1709 15818
1411 2997 1905 1722 15823
1412 2997 1923 1720 15835
1413 2999 1924 1724 15837
1414 2999 1924 1737 15837
1415 2993 1915 1739 15852
1416 2998 1918 1738 15859
1417 2999 1920 1757 15867
1418 2999 1923 1763 15873
1419 2997 1932 1762 15881
1420 2998 1934 1782 15892
1421 2999 1929 1775 15906
1422 2999 1938 1805 15922
1423 2999 1930 1814 15936
1425 2997 1939 1813 15946
1426 2997 1941 1811 15960
1427 2999 1949 1809 15969
1428 2998 1957 1807 15978
1429 2998 1966 1802 15992
1430 2999 1963 1804 16011
1431 2999 1971 1803 16029
1432 2999 1976 1804 16040
1433 2999 1985 1817 16049
1434 2997 1986 1831 16057
1435 2998 1995 1839 16062
1436 2996 1998 1825 16077
1437 2998 2002 1831 16087
1438 2999 1984 1825 16109
1439 2997 1973 1814 16131
1440 2998 1962 1813 16147
1441 2999 1957 1815 16160
1442 2998 1954 1824 16175
1443 2999 1950 1826 16186
1444 2997 1946 1816 16206
1445 2996 1939 1820 16232
1446 2999 1943 1819 16251
1447 2998 1946 1807 16279
1448 2998 1942 1784 16315
1449 2998 1950 1783 16332
1450 2998 1949 1777 16348
1451 2998 1931 1764 16367
1452 2997 1920 1763 16379
1453 2996 1918 1776 16390
1454 2996 1918 1781 16399
1455 2982 1898 1769 16423
1456 2998 1895 1765 16442
1457 2998 1887 1762 16459
1458 2998 1871 1757 16486
1459 2998 1852 1759 16513
1460 2999 1845 1765 16529
1461 2999 1840 1761 16541
1462 2999 1838 1751 16556
1463 2998 1808 1723 16594
1464 2998 1785 1702 16628
1465 2999 1759 1685 16659
1466 2999 1763 1683 16670
1467 2999 1763 1692 16670
1468 2998 1738 1666 16707
1469 2999 1689 1623 16760
1471 2997 1664 1601 16793
1472 2999 1652 1588 16813
1473 3000 1637 1571 16840
1474 2996 1625 1553 16864
1475 2998 1606 1519 16906
1476 2999 1579 1494 16943
1477 2998 1567 1475 16967
1478 2999 1560 1460 16985
1479 2996 1551 1444 17005
1480 2998 1543 1435 17021
1481 2997 1534 1421 17052
1482 2998 1526 1409 17073
1483 2999 1510 1395 17099
1484 2997 1497 1390 17121
1485 2997 1481 1367 17152
1486 2999 1486 1365 17162
1487 2999 1474 1350 17184
1488 2998 1463 1337 17208
1489 2997 1452 1325 17233
1490 2988 1427 1311 17261
1491 2996 1416 1304 17280
1492 2998 1406 1301 17299
1493 2995 1390 1286 17324
1494 2998 1382 1279 17342
1495 2997 1392 1277 17360
1496 2999 1399 1272 17387
1497 2998 1381 1254 17427
1498 2997 1354 1222 17465
1499 2999 1345 1215 17480
1500 2992 1351 1206 17494
1501 2998 1351 1198 17514
1502 2999 1339 1191 17531
1503 2999 1331 1189 17550
1504 2999 1337 1186 17563
1505 2997 1313 1181 17594
1506 2999 1312 1173 17613
1507 2998 1293 1164 17634
1508 2999 1290 1159 17647
1509 2998 1290 1166 17661
1510 2999 1288 1186 17662
1511 2999 1288 1197 17662
1512 2998 1275 1201 17680
1513 2998 1264 1181 17711
1514 2999 1256 1163 17740
1515 2999 1234 1147 17773
1516 2998 1232 1155 17783
1517 2999 1227 1135 17813
1518 2998 1233 1120 17831
1519 2997 1236 1106 17847
1520 2999 1231 1092 17865
1521 2997 1236 1100 17872
1522 2998 1243 1103 17881
1523 2992 1234 1100 17897
1524 2998 1231 1089 17917
1525 2995 1216 1067 17942
1527 2999 1220 1057 17958
1528 2999 1219 1053 17969
1529 3000 1221 1061 17979
1530 2999 1235 1068 17989
1531 2998 1235 1060 18006
1532 2999 1232 1055 18015
1533 2999 1234 1052 18027
1534 2996 1225 1044 18045
1535 2999 1233 1062 18058
1536 2999 1235 1064 18075
1537 2997 1233 1060 18095
1538 2994 1230 1065 18114
1539 2999 1239 1084 18123
1540 2997 1244 1091 18135
1541 2999 1256 1090 18146
1542 2999 1256 1098 18162
1543 2998 1271 1099 18169
1544 2996 1266 1099 18180
1545 2998 1264 1094 18195
1546 2998 1262 1109 18203
1547 2997 1254 1096 18223
1548 2999 1253 1097 18232
1549 3000 1265 1108 18239
1550 2998 1280 1125 18253
1551 2999 1285 1129 18273
1552 2999 1284 1132 18292
1553 2997 1280 1131 18314
1554 2999 1280 1128 18330
1555 2999 1290 1129 18336
1556 2999 1303 1135 18341
1558 2997 1310 1139 18351
1559 2999 1315 1129 18364
1560 3000 1327 1139 18373
1561 2999 1347 1159 18378
1562 2995 1352 1169 18388
1563 2998 1349 1169 18398
1564 2999 1364 1169 18416
1565 2998 1368 1166 18425
1566 2999 1386 1176 18428
1567 2999 1398 1187 18432
1568 2998 1425 1202 18435
1569 2997 1444 1210 18442
1570 2999 1466 1234 18445
1571 2999 1479 1263 18450
1572 2997 1492 1285 18458
1573 2998 1503 1293 18464
1574 2999 1518 1296 18469
1575 2999 1529 1310 18470
1576 2999 1551 1311 18473
1577 2999 1563 1321 18475
1578 2999 1579 1331 18479
1579 2997 1578 1335 18492
1580 2999 1579 1342 18502
1581 2998 1597 1368 18509
1582 2999 1610 1391 18515
1583 2999 1616 1415 18523
1584 2998 1620 1432 18528
1585 2999 1626 1452 18534
1586 2998 1626 1455 18545
1587 2999 1647 1463 18547
1588 3000 1653 1475 18552
1589 2999 1659 1480 18558
1591 2996 1662 1487 18568
1592 2999 1678 1497 18574
1593 2999 1685 1500 18585
1594 2997 1692 1521 18597
1595 2998 1698 1534 18611
1596 2996 1710 1543 18625
1597 2998 1721 1547 18638
1598 2998 1728 1559 18648
1599 2996 1733 1563 18660
1600 2997 1731 1562 18672
1601 2999 1731 1555 18683
1602 2997 1739 1561 18695
1603 2997 1734 1567 18708
1604 2997 1751 1575 18714
1605 3000 1780 1582 18716
1606 2998 1796 1582 18721
1607 2998 1810 1591 18734
1608 2998 1820 1598 18741
1609 2997 1824 1616 18748
1610 2997 1821 1622 18761
1611 2998 1823 1638 18774
1612 2999 1827 1652 18783
1613 2999 1825 1646 18796
1614 2998 1838 1652 18805
1615 2997 1840 1653 18819
1616 2999 1849 1674 18823
1617 2998 1853 1688 18827
1618 2999 1846 1690 18842
1619 2996 1830 1684 18864
1620 2999 1809 1674 18889
1621 2998 1813 1679 18903
1622 2999 1841 1692 18911
1623 2997 1853 1706 18927
1624 2998 1858 1716 18943
1625 2997 1853 1704 18962
1626 2998 1851 1710 18971
1627 2999 1872 1717 18973
1628 2997 1890 1715 18978
1629 2999 1910 1720 18980
1630 2999 1907 1712 18996
1631 2997 1906 1700 19012
1632 2999 1913 1701 19024
1633 2999 1917 1711 19033
1634 2999 1941 1728 19038
1635 2999 1944 1734 19048
1636 2998 1937 1726 19061
1637 2999 1937 1737 19071
1638 2998 1933 1746 19084
1639 2999 1934 1757 19095
1641 2997 1941 1751 19107
1642 2999 1944 1785 19108
1643 2999 1952 1786 19119
1644 2995 1948 1788 19135
1645 2995 1931 1789 19157
1646 2999 1934 1801 19171
1647 2999 1936 1803 19183
1648 3000 1938 1802 19200
1649 2998 1915 1787 19229
1650 2998 1916 1791 19241
1651 2998 1899 1793 19264
1652 2998 1903 1805 19271
1653 2997 1895 1798 19287
1654 2998 1892 1796 19297
1655 2999 1875 1779 19327
1656 2993 1888 1784 19343
1657 2999 1885 1778 19366
1658 2995 1872 1763 19390
1659 2998 1861 1752 19408
1660 2998 1847 1742 19425
1661 2996 1845 1735 19438
1662 2997 1850 1724 19452
1663 2999 1849 1718 19467
1664 2999 1841 1708 19491
1665 2997 1845 1702 19515
1666 2999 1831 1698 19543
1667 2999 1834 1701 19560
1668 2995 1822 1690 19584
1669 2998 1812 1688 19595
1670 2999 1806 1682 19606
1671 2999 1805 1677 19619
1672 2998 1801 1681 19631
1673 2998 1797 1687 19641
1674 2998 1796 1682 19664
1675 2996 1769 1667 19697
1676 2998 1745 1647 19733
1677 2999 1719 1634 19765
1678 2997 1695 1616 19794
1679 2996 1682 1603 19816
1680 2998 1675 1591 19834
1681 2999 1644 1560 19878
1682 2993 1623 1534 19924
1683 2953 1580 1493 19975
1684 2975 1572 1484 19995
1685 2975 1539 1453 20032
1686 2941 1501 1412 20078
1687 2998 1501 1415 20084
1688 2971 1485 1397 20105
1689 2991 1461 1365 20149
1690 2982 1463 1362 20167
1691 2948 1439 1331 20213
1692 2999 1440 1339 20217
1693 2995 1439 1342 20222
1694 2980 1426 1324 20243
1695 2999 1425 1316 20257
1697 2998 1418 1310 20276
1698 2997 1407 1302 20296
1699 3000 1413 1295 20314
1700 2997 1413 1289 20335
1701 2998 1403 1284 20360
1702 2999 1397 1274 20380
1703 2997 1388 1255 20404
1704 2997 1380 1246 20420
1705 2999 1367 1234 20443
1706 2999 1359 1233 20458
1707 2995 1348 1224 20480
1708 2997 1344 1208 20507
1709 2998 1340 1202 20528
1710 2996 1336 1212 20546
1711 2999 1325 1208 20562
1712 2996 1313 1208 20577
1713 2998 1305 1200 20594
1714 2997 1306 1200 20606
1715 2996 1307 1194 20621
1716 2997 1316 1187 20641
1717 2999 1305 1175 20669
1718 2996 1293 1165 20693
1719 2999 1288 1162 20716
1720 2999 1286 1155 20730
1721 2997 1288 1147 20741
1722 2997 1278 1141 20757
1723 2999 1279 1135 20768
1724 2999 1285 1141 20776
1725 2993 1292 1141 20791
1726 2998 1285 1140 20808
1727 2999 1273 1143 20823
1728 2999 1271 1143 20841
1729 2997 1275 1150 20850
1730 2997 1266 1141 20868
1731 2998 1260 1138 20884
1732 3000 1246 1127 20908
1733 2997 1244 1128 20924
1734 2999 1231 1134 20938
1735 2997 1220 1134 20954
1736 2999 1218 1127 20975
1737 2997 1216 1118 20993
1738 2999 1214 1110 21015
1739 2997 1212 1098 21034
1740 2999 1215 1100 21048
1741 2998 1219 1105 21057
1742 2999 1224 1097 21072
1743 2998 1217 1079 21095
1744 2999 1222 1068 21111
1745 2996 1218 1062 21127
1746 2999 1227 1068 21135
1747 2997 1227 1068 21149
1748 2999 1236 1067 21159
1749 2999 1236 1057 21175
1750 2999 1245 1055 21187
1751 2997 1255 1057 21197
1752 2998 1261 1072 21203
1754 2999 1277 1086 21207
1755 2998 1289 1102 21216
1756 2997 1296 1109 21223
1757 2999 1306 1129 21228
1758 2998 1314 1129 21238
1759 2997 1318 1125 21248
1760 2999 1317 1134 21257
1761 2999 1317 1146 21257
1762 2998 1309 1156 21278
1763 2998 1318 1163 21282
1764 2999 1323 1183 21293
1765 2996 1332 1189 21307
1766 2996 1343 1190 21322
1767 2997 1346 1190 21337
1768 2989 1332 1189 21360
1769 2999 1335 1178 21375
1770 2999 1337 1190 21383
1771 2997 1343 1188 21394
1772 2995 1345 1181 21406
1773 2997 1348 1185 21413
1774 2997 1344 1190 21426
1775 2999 1354 1200 21438
1776 2999 1373 1219 21444
1777 2999 1378 1232 21448
1778 3000 1387 1240 21456
1779 3000 1407 1250 21457
1780 2998 1419 1254 21463
1781 2997 1419 1256 21475
1782 2993 1418 1252 21492
1783 2999 1420 1258 21498
1784 2998 1436 1268 21503
1785 2999 1444 1282 21507
1786 2999 1465 1296 21509
1787 2997 1478 1297 21519
1788 3000 1511 1319 21520
1789 2998 1519 1322 21527
1790 2999 1531 1326 21532
1791 2999 1541 1349 21535
1792 2999 1548 1359 21535
1793 2999 1568 1375 21539
1794 2998 1578 1379 21548
1795 2998 1568 1375 21560
1796 2999 1568 1380 21570
1797 2998 1588 1386 21574
1798 2999 1612 1400 21576
1799 2997 1601 1387 21595
1800 3000 1620 1398 21600
1801 2999 1636 1426 21601
1802 2999 1659 1454 21608
1804 2999 1668 1465 21617
1805 3000 1680 1461 21628
1806 2998 1692 1464 21633
1807 2999 1702 1466 21638
1808 2999 1703 1472 21647
1809 2998 1704 1463 21661
1810 2997 1705 1467 21672
1811 2998 1713 1478 21679
1812 2998 1731 1485 21686
1813 2999 1746 1508 21691
1814 2999 1752 1513 21695
1815 2999 1765 1529 21706
1816 2999 1761 1542 21717
1817 2998 1767 1550 21726
1818 2999 1775 1557 21738
1819 3000 1785 1551 21745
1820 2999 1796 1560 21752
1821 2999 1794 1558 21762
1822 2997 1793 1560 21775
1823 2998 1784 1572 21787
1824 2996 1784 1606 21797
1825 2998 1779 1618 21808
1826 2998 1774 1624 21821
1827 2998 1785 1641 21824
1828 2998 1791 1645 21842
1829 2996 1795 1647 21856
1830 2998 1801 1651 21865
1831 2999 1800 1651 21881
1832 2999 1815 1662 21890
1833 2999 1822 1676 21895
1834 2999 1825 1673 21907
1835 3000 1830 1674 21915
1836 2997 1843 1678 21920
1837 2998 1852 1677 21929
1838 2998 1851 1667 21947
1839 2999 1840 1663 21960
1840 2999 1850 1684 21966
1841 2999 1848 1683 21979
1842 2999 1850 1688 21993
1843 2998 1848 1682 22013
1844 2999 1840 1675 22029
1845 2999 1845 1686 22038
1846 2999 1848 1687 22052
1847 2998 1851 1709 22064
1848 2999 1856 1716 22077
1849 2999 1855 1718 22086
1850 2998 1843 1710 22104
1851 2999 1830 1703 22120
1852 2999 1830 1714 22120
1853 3000 1834 1729 22122
1854 2999 1845 1738 22134
1855 2998 1869 1739 22150
1856 2999 1888 1745 22163
1857 2999 1884 1731 22192
1858 2999 1889 1740 22200
1859 2999 1897 1746 22204
1860 2999 1911 1738 22213
1861 2998 1916 1726 22227
1862 2998 1908 1711 22242
1863 2999 1915 1707 22252
1864 2999 1915 1707 22259
1865 2996 1926 1716 22271
1866 2998 1923 1720 22284
1867 2996 1919 1722 22296
1868 2999 1910 1725 22311
1870 2998 1897 1724 22328
1871 2998 1880 1726 22349
1872 2998 1873 1738 22360
1873 2999 1868 1757 22370
1874 2996 1855 1751 22393
1875 2998 1854 1757 22417
1876 2999 1838 1769 22438
1877 2996 1828 1747 22470
1878 2998 1814 1727 22495
1879 2996 1800 1711 22518
1880 2999 1799 1706 22530
1881 2998 1794 1697 22549
1882 2995 1798 1692 22561
1883 2999 1787 1682 22585
1884 2996 1791 1671 22603
1885 2998 1799 1674 22613
1886 2999 1797 1680 22628
1887 2999 1801 1671 22642
1888 2997 1795 1662 22657
1889 2998 1792 1655 22678
1890 2996 1782 1648 22700
1891 2999 1768 1634 22722
1892 2997 1758 1634 22735
1893 2999 1744 1628 22758
1894 2998 1736 1619 22779
1895 2999 1732 1618 22800
1896 2998 1729 1614 22822
1897 2999 1712 1604 22843
1898 2991 1696 1599 22863
1899 2999 1692 1605 22877
1900 2998 1669 1583 22905
1901 2998 1647 1562 22932
1902 2998 1643 1568 22936
1903 2996 1632 1565 22952
1904 2998 1608 1555 22985
1905 2999 1613 1559 22995
1906 2998 1597 1531 23026
1907 2998 1589 1508 23057
1908 2977 1550 1464 23103
1909 2964 1528 1437 23136
1910 2983 1516 1429 23151
1911 2999 1518 1427 23157
1913 2988 1517 1431 23157
1914 2997 1516 1398 23201
1915 2997 1506 1390 23224
1916 2974 1491 1374 23252
1917 2951 1462 1349 23293
1918 2991 1460 1351 23304
1919 2987 1452 1349 23313
1920 2987 1444 1333 23336
1921 2999 1444 1327 23346
1922 2998 1449 1318 23363
1923 2998 1449 1320 23377
1924 2997 1443 1313 23403
1925 2996 1429 1314 23432
1926 2999 1418 1310 23448
1927 2999 1406 1300 23463
1928 2999 1399 1286 23477
1929 2996 1395 1281 23493
1930 2996 1386 1272 23510
1931 2993 1370 1258 23545
1932 2997 1371 1277 23549
1933 2997 1362 1270 23576
1934 2997 1362 1264 23596
1935 2998 1349 1247 23618
1936 2996 1347 1235 23634
1937 2997 1344 1233 23644
1938 2998 1345 1227 23658
1939 2997 1352 1231 23667
1940 2999 1346 1225 23687
1941 2995 1333 1214 23712
1942 2998 1325 1199 23740
1943 2998 1328 1194 23752
1944 2996 1327 1187 23771
1945 2998 1320 1187 23789
1946 2996 1317 1187 23806
1947 2999 1300 1168 23833
1948 2999 1296 1157 23847
1949 2998 1296 1175 23859
1950 2997 1305 1176 23868
1951 2996 1297 1163 23890
1952 2996 1291 1159 23907
1953 2998 1282 1160 23921
1954 2999 1283 1150 23944
1955 2998 1277 1153 23966
1956 2999 1284 1147 23979
1957 2998 1284 1144 23995
1958 2997 1319 1154 23998
1959 2996 1316 1158 24008
1961 2997 1313 1156 24021
1962 2998 1305 1156 24030
1963 2997 1298 1153 24047
1964 2999 1292 1141 24065
1965 2999 1291 1135 24079
1966 2998 1292 1140 24092
1967 2997 1287 1145 24113
1968 2997 1280 1142 24137
1969 2997 1267 1144 24162
1970 2994 1265 1149 24174
1971 2998 1264 1145 24190
1972 2998 1256 1134 24210
1973 2998 1263 1129 24220
1974 2997 1258 1127 24238
1975 3000 1257 1125 24253
1976 2999 1269 1137 24261
1977 2999 1289 1136 24273
1978 2999 1311 1143 24276
1979 2997 1325 1154 24281
1980 2997 1326 1160 24294
1981 2998 1332 1161 24303
1982 3000 1343 1160 24309
1983 2999 1345 1156 24321
1984 2996 1341 1153 24334
1985 2998 1344 1156 24346
1986 2999 1359 1165 24353
1987 2996 1364 1179 24359
1988 2997 1365 1179 24372
1989 2999 1369 1192 24379
1990 2999 1373 1199 24390
1991 2997 1388 1219 24399
1992 2998 1388 1226 24411
1993 2999 1393 1224 24420
1994 2997 1396 1221 24437
1995 2997 1403 1230 24447
1996 2999 1411 1238 24457
1997 3000 1414 1243 24470
1998 2997 1421 1252 24474
1999 2998 1429 1252 24484
2000 2999 1422 1254 24496
2001 2999 1420 1262 24509
2002 2999 1428 1265 24515
2003 2996 1439 1278 24519
2004 2996 1440 1277 24536
2005 2995 1428 1263 24560
2006 2998 1434 1278 24568
2007 2999 1430 1288 24579
2008 3000 1433 1296 24582
2009 2999 1464 1317 24585
2010 2998 1466 1313 24602
2011 2999 1487 1329 24603
2012 3000 1509 1341 24608
2013 2996 1516 1341 24616
2014 2999 1516 1340 24625
2015 2999 1538 1359 24627
2016 2999 1551 1367 24629
2017 2997 1564 1363 24640
2018 2998 1551 1361 24656
2019 2999 1542 1362 24671
2020 2999 1561 1371 24674
2021 2999 1584 1384 24679
2022 2999 1588 1387 24692
2023 2999 1607 1401 24697
2025 2999 1631 1417 24698
2026 2997 1648 1417 24702
2027 2997 1668 1410 24709
2028 2996 1670 1422 24719
2029 3000 1686 1425 24723
2030 2997 1686 1432 24734
2031 2999 1693 1443 24739
2032 2996 1688 1461 24747
2033 2998 1687 1471 24760
2034 2995 1682 1470 24775
2035 2999 1687 1484 24785
2036 2999 1712 1494 24788
2037 2999 1728 1505 24789
2038 2997 1734 1504 24801
2039 2998 1736 1538 24811
2040 2998 1720 1555 24829
2041 2997 1710 1563 24845
2042 2999 1696 1559 24862
2043 2999 1696 1566 24872
2044 2997 1704 1554 24890
2045 2997 1727 1571 24894
2046 2999 1746 1576 24902
2047 2999 1762 1588 24906
2048 2999 1780 1618 24912
2049 2999 1779 1626 24920
2050 2998 1777 1619 24933
2051 2998 1781 1615 24941
2052 3000 1776 1606 24955
2053 2997 1781 1612 24967
2054 2998 1788 1617 24974
2055 2996 1800 1630 24983
2056 2994 1802 1641 24998
2058 2996 1799 1655 25009
2059 2999 1806 1669 25018
2060 2999 1806 1666 25030
2061 3000 1814 1678 25032
2062 2999 1837 1683 25039
2063 2996 1821 1676 25065
2064 2999 1820 1675 25085
2065 2999 1825 1679 25100
2066 2997 1831 1684 25113
2067 2998 1834 1687 25125
2068 2998 1835 1688 25135
2069 2999 1830 1676 25151
2070 2999 1840 1675 25162
2071 2998 1842 1669 25176
2072 2995 1843 1675 25183
2073 2999 1832 1667 25200
